id,user,uid,version,changeset,timestamp
43537816,WBSKI,14351,3,8325885,2011-06-03T04:39:20Z
43537826,Michi,30845,1,3003423,2009-11-01T03:27:18Z
43537836,Michi,30845,1,3003423,2009-11-01T03:27:18Z
43537846,Michi,30845,1,3003423,2009-11-01T03:27:19Z
43537856,WBSKI,14351,2,5585360,2010-08-25T01:10:56Z
43537868,Michi,30845,1,3003423,2009-11-01T03:27:23Z
43537878,Michi,30845,1,3003423,2009-11-01T03:27:24Z
43537888,Sundance,239998,3,21449676,2014-04-02T02:22:02Z
43537901,Michi,30845,1,3003423,2009-11-01T03:27:26Z
43706533,fmarier,24555,3,51441571,2017-08-25T18:18:40Z
43706564,fmarier,24555,3,51441571,2017-08-25T18:18:37Z
43709701,fmarier,24555,5,51441571,2017-08-25T18:18:38Z
43710635,Sundance,239998,4,33167267,2015-08-06T21:36:56Z
43710657,lorandr_telenav,4973384,3,46338146,2017-02-23T15:00:20Z
43710677,fmarier,24555,4,51676531,2017-09-02T18:17:34Z
43710698,pdunn,32360,2,3255376,2009-11-30T12:52:15Z
43718682,rbrtwhite,425918,5,33058436,2015-08-02T23:38:53Z
43718703,MetVanRider123acme,2800822,4,34579304,2015-10-11T22:15:59Z
43718724,keithonearth,154287,7,49829923,2017-06-26T08:14:39Z
43718749,pathym,689176,2,22131626,2014-05-04T18:10:32Z
43718766,DustinDauncey,1355239,3,21916177,2014-04-24T19:53:31Z
43735814,keithonearth,154287,3,34563701,2015-10-11T07:38:59Z
43735834,lacram_telenav,4832980,10,46304830,2017-02-22T12:04:50Z
43735848,keithonearth,154287,3,28266121,2015-01-19T23:45:47Z
43735861,pnorman_mechanical,392827,2,11207006,2012-04-06T21:12:51Z
43735873,pnorman_mechanical,392827,2,11207006,2012-04-06T20:58:34Z
43735890,pnorman_mechanical,392827,2,11207006,2012-04-06T21:12:53Z
43735901,keithonearth,154287,3,28266151,2015-01-19T23:49:29Z
43735916,keithonearth,154287,3,28268115,2015-01-20T04:02:55Z
43735935,keithonearth,154287,3,28268322,2015-01-20T04:30:22Z
43735954,pnorman_mechanical,392827,2,11207006,2012-04-06T20:58:45Z
43735970,pnorman,355617,2,10949694,2012-03-11T23:07:53Z
43735981,keithonearth,154287,3,28268261,2015-01-20T04:23:50Z
43735992,pnorman,355617,2,10949694,2012-03-11T23:07:55Z
43786547,Sundance,239998,3,33167156,2015-08-06T21:30:26Z
43786561,Sundance,239998,3,33167156,2015-08-06T21:30:26Z
43930168,Sundance,239998,4,33167156,2015-08-06T21:30:22Z
43930182,MetVanRider123acme,2800822,3,29950258,2015-04-03T13:02:24Z
43930193,keithonearth,154287,4,49325373,2017-06-07T06:09:45Z
43930207,lacram_telenav,4832980,6,46168935,2017-02-17T16:02:37Z
43930515,MetVanRider123acme,2800822,3,29950258,2015-04-03T12:53:10Z
43932772,pnorman_mechanical,392827,2,11207006,2012-04-06T21:13:05Z
43932787,pnorman_mechanical,392827,2,11207006,2012-04-06T21:19:52Z
43932804,pnorman_mechanical,392827,2,11207006,2012-04-06T20:59:16Z
43932866,pnorman_mechanical,392827,2,11207006,2012-04-06T21:06:32Z
43933074,pnorman,355617,2,10949694,2012-03-11T23:08:36Z
43933092,keithonearth,154287,3,34663053,2015-10-15T20:03:34Z
44032486,mihaii_telenav,2944689,23,49551169,2017-06-15T07:56:37Z
44278325,MelioraCogito,2826511,2,30447083,2015-04-24T07:12:13Z
44376640,nammala,3479270,9,41190432,2016-08-02T12:00:09Z
44472544,keithonearth,154287,5,49829657,2017-06-26T07:59:40Z
44636634,pathym,689176,5,49222547,2017-06-03T15:04:09Z
44661733,keithonearth,154287,4,32291413,2015-06-29T18:38:30Z
44661746,keithonearth,154287,4,32291413,2015-06-29T18:38:28Z
44661757,MelioraCogito,2826511,3,30494488,2015-04-26T08:22:31Z
44661769,pnorman_mechanical,392827,2,11207006,2012-04-06T21:13:16Z
44661779,keithonearth,154287,3,32291413,2015-06-29T18:38:30Z
44661793,keithonearth,154287,4,36648188,2016-01-18T03:34:14Z
44661807,pathym,689176,4,17109025,2013-07-27T02:39:20Z
44693256,keithonearth,154287,3,32290811,2015-06-29T18:04:23Z
44693268,Spacecookies,1884805,3,25617700,2014-09-23T05:35:42Z
44693278,keithonearth,154287,3,32290811,2015-06-29T18:04:24Z
44693290,keithonearth,154287,3,32290811,2015-06-29T18:04:24Z
44693301,keithonearth,154287,3,32290811,2015-06-29T18:04:21Z
44693313,keithonearth,154287,3,32290811,2015-06-29T18:04:24Z
44693329,pnorman,355617,2,10949694,2012-03-11T23:08:04Z
44693345,keithonearth,154287,3,32484946,2015-07-07T22:33:25Z
44693360,pnorman,355617,2,10949694,2012-03-11T23:08:10Z
44693376,pnorman,355617,2,10949694,2012-03-11T23:08:14Z
44693390,lacram_telenav,4832980,4,46264909,2017-02-21T07:01:57Z
44693411,pnorman,355617,2,10949694,2012-03-11T23:08:19Z
44697054,pnorman_mechanical,392827,2,11207006,2012-04-06T21:06:54Z
44697086,keithonearth,154287,3,32290811,2015-06-29T18:04:25Z
44697122,Spacecookies,1884805,3,23116493,2014-06-24T08:00:27Z
44697134,MelioraCogito,2826511,3,30494488,2015-04-26T08:22:32Z
44697145,Spacecookies,1884805,3,23116493,2014-06-24T08:00:27Z
44697164,Spacecookies,1884805,3,23116493,2014-06-24T08:00:26Z
44697181,Spacecookies,1884805,3,25995209,2014-10-11T01:25:50Z
44697193,keithonearth,154287,3,27832716,2014-12-31T23:31:24Z
44697203,Spacecookies,1884805,3,25933306,2014-10-08T07:05:44Z
44697216,keithonearth,154287,3,32230132,2015-06-26T18:05:38Z
44697226,keithonearth,154287,3,34540678,2015-10-09T23:14:13Z
44697237,Spacecookies,1884805,3,25933987,2014-10-08T07:56:34Z
44697248,pnorman,355617,2,10949694,2012-03-11T23:08:31Z
44697258,Spacecookies,1884805,3,25933987,2014-10-08T07:56:34Z
44697268,keithonearth,154287,3,32298070,2015-06-30T02:08:39Z
44697283,Spacecookies,1884805,3,23116665,2014-06-24T08:15:11Z
44697304,pnorman,355617,2,10949694,2012-03-11T23:08:34Z
44816450,Spacecookies,1884805,3,22593683,2014-05-28T05:33:49Z
44816469,pathym,689176,4,23280628,2014-06-29T18:39:56Z
44816482,Spacecookies,1884805,3,22593048,2014-05-28T03:39:15Z
44816494,Spacecookies,1884805,3,25929939,2014-10-08T00:47:47Z
44816505,Spacecookies,1884805,3,25929939,2014-10-08T00:47:48Z
44816515,Spacecookies,1884805,3,25929939,2014-10-08T00:47:46Z
44816527,Spacecookies,1884805,3,26087088,2014-10-15T05:25:56Z
44816540,DustinDauncey,1355239,3,21937459,2014-04-25T17:21:34Z
44816774,pathym,689176,4,23280628,2014-06-29T18:39:57Z
44816793,permute,158267,3,15340374,2013-03-12T14:01:24Z
44816810,Spacecookies,1884805,3,26037592,2014-10-13T01:00:49Z
44816822,pnorman_mechanical,392827,2,11207006,2012-04-06T21:07:24Z
44980197,Spacecookies,1884805,3,22728392,2014-06-04T07:06:58Z
44980217,Spacecookies,1884805,3,23075145,2014-06-22T07:19:09Z
44980235,keithonearth,154287,8,37294991,2016-02-18T18:54:47Z
44980251,keithonearth,154287,5,51019025,2017-08-11T02:43:35Z
44980265,joelthetroll,3794090,6,43295999,2016-10-31T03:59:10Z
44980277,keithonearth,154287,3,31513492,2015-05-27T19:41:07Z
44981898,Spacecookies,1884805,5,26041929,2014-10-13T07:56:59Z
44981930,keithonearth,154287,3,39439294,2016-05-19T23:11:55Z
44988661,pnorman_mechanical,392827,2,11207006,2012-04-06T21:07:35Z
44988671,keithonearth,154287,3,28626237,2015-02-05T08:48:16Z
44988681,pdunn,32360,3,3264126,2009-12-01T13:46:37Z
44988691,pdunn,32360,2,3261237,2009-12-01T01:29:43Z
44988701,keithonearth,154287,3,28626237,2015-02-05T08:48:16Z
44988711,Spacecookies,1884805,3,22437886,2014-05-20T05:35:55Z
44988722,pdunn,32360,2,3264126,2009-12-01T13:49:31Z
44988732,pnorman,355617,3,36116643,2015-12-23T00:59:41Z
44988743,klusark,134600,2,4005513,2010-03-01T03:10:43Z
44988753,pdunn,32360,2,3264126,2009-12-01T13:45:02Z
44988763,Blaireo,3561203,4,36787137,2016-01-25T00:41:47Z
44988774,keithonearth,154287,3,33140780,2015-08-05T21:02:17Z
44988787,pdunn,32360,2,3261237,2009-12-01T01:30:51Z
44988798,pathym,689176,3,15631341,2013-04-06T19:55:12Z
44990468,keithonearth,154287,4,28828874,2015-02-13T19:51:38Z
44990488,pdunn,32360,2,3264126,2009-12-01T13:46:54Z
44990510,keithonearth,154287,3,37317278,2016-02-19T20:29:09Z
44990536,pnorman_mechanical,392827,2,11207006,2012-04-06T21:00:34Z
44990561,keithonearth,154287,6,49933866,2017-06-30T02:23:44Z
45004376,keithonearth,154287,3,28805823,2015-02-12T19:55:41Z
45004388,keithonearth,154287,3,28537351,2015-02-01T03:57:56Z
45004403,keithonearth,154287,4,28742410,2015-02-10T02:48:49Z
45004418,pathym,689176,3,26060925,2014-10-13T22:10:56Z
45004432,pnorman,355617,4,20742173,2014-02-23T22:37:44Z
45007720,keithonearth,154287,3,28735898,2015-02-09T19:45:35Z
45007730,rbrtwhite,425918,3,32591522,2015-07-13T00:07:32Z
45007742,rbrtwhite,425918,4,32591522,2015-07-13T00:07:32Z
45007753,keithonearth,154287,3,28805823,2015-02-12T19:55:41Z
45007766,rbrtwhite,425918,3,28384868,2015-01-24T23:13:39Z
45007779,keithonearth,154287,5,25995468,2014-10-11T02:18:55Z
45007791,Anna_AG,20163,2,3849772,2010-02-11T16:40:15Z
45092030,pnorman_mechanical,392827,2,11207006,2012-04-06T21:08:16Z
45092040,Anna_AG,20163,2,3849772,2010-02-11T16:40:09Z
45092051,rbrtwhite,425918,3,32591563,2015-07-13T00:12:14Z
45092062,rbrtwhite,425918,3,28384681,2015-01-24T22:59:31Z
45092072,jharvey,147559,2,7223620,2011-02-08T06:25:06Z
45092082,rbrtwhite,425918,3,28666134,2015-02-07T04:11:43Z
45092092,Anna_AG,20163,2,3849790,2010-02-11T16:43:42Z
45092105,rbrtwhite,425918,4,28384383,2015-01-24T22:37:00Z
45092117,Anna_AG,20163,2,3849942,2010-02-11T17:01:33Z
45092128,Anna_AG,20163,2,3849772,2010-02-11T16:40:14Z
45132528,Meliora Cogito,2776568,5,29986949,2015-04-05T07:54:23Z
45132550,lokejul,2034065,5,30177925,2015-04-13T03:36:20Z
45326923,mbiker,431056,5,34852418,2015-10-25T02:59:53Z
45362189,MetVanRider123acme,2800822,11,36643643,2016-01-17T22:05:52Z
45388740,lorandr_telenav,4973384,3,45876327,2017-02-07T07:03:44Z
45395737,pathym,689176,8,49375267,2017-06-08T18:00:30Z
45405208,Anna_AG,20163,2,3850018,2010-02-11T17:10:22Z
45405222,WBSKI,14351,3,8677409,2011-07-09T19:33:42Z
45405243,pnorman,355617,6,30419580,2015-04-23T03:39:28Z
45405264,fmarier,24555,8,49535153,2017-06-14T17:06:54Z
45406314,Anna_AG,20163,3,3849859,2010-02-11T16:51:40Z
45407336,MelioraCogito,2826511,4,30464007,2015-04-24T22:04:29Z
45407364,Meliora Cogito,2776568,8,29988377,2015-04-05T09:34:11Z
45409353,Anna_AG,20163,2,3849906,2010-02-11T16:56:56Z
45409371,MelioraCogito,2826511,5,30447083,2015-04-24T07:12:15Z
45409394,keithonearth,154287,3,50097599,2017-07-07T02:19:25Z
45409404,Anna_AG,20163,2,3849859,2010-02-11T16:51:38Z
45409427,MelioraCogito,2826511,8,30447083,2015-04-24T07:12:15Z
45414497,pnorman_mechanical,392827,2,11207006,2012-04-06T21:01:29Z
45414519,MelioraCogito,2826511,4,30494488,2015-04-26T08:22:35Z
45414535,MelioraCogito,2826511,4,30447083,2015-04-24T07:12:14Z
45414555,pnorman_mechanical,392827,2,11207006,2012-04-06T21:01:33Z
45414573,klusark,134600,2,3905089,2010-02-17T22:08:52Z
45414586,MelioraCogito,2826511,3,30447083,2015-04-24T07:11:50Z
45414600,MelioraCogito,2826511,5,30447083,2015-04-24T07:11:48Z
45703571,LivingWithDragons,7630,1,3299882,2009-12-06T00:27:20Z
45703588,LivingWithDragons,7630,2,3583753,2010-01-10T00:54:49Z
45703604,keithonearth,154287,3,39574975,2016-05-26T08:08:32Z
46846032,keithonearth,154287,15,47753691,2017-04-13T19:14:31Z
46866914,inah_telenav,5188736,5,49190480,2017-06-02T09:39:10Z
46866925,pathym,689176,3,15631341,2013-04-06T19:55:13Z
46866941,dflock,140988,2,48569698,2017-05-10T18:00:05Z
46866962,kmkrebs,1745906,2,47911760,2017-04-18T16:47:39Z
46866981,lokejul,2034065,4,52641594,2017-10-05T01:43:35Z
46867006,pnorman,355617,4,49847187,2017-06-26T21:01:35Z
46958714,MetVanRider123acme,2800822,3,33971149,2015-09-11T21:59:38Z
47398606,petrar_telenav,4940486,6,47066672,2017-03-22T12:20:15Z
47398616,MetVanRider123acme,2800822,4,30484429,2015-04-25T20:41:25Z
48238924,pnorman,355617,3,7241966,2011-02-10T01:59:48Z
48482381,Adam Dunn,5306,1,3646958,2010-01-17T23:41:53Z
48482392,LivingWithDragons,7630,2,4255262,2010-03-28T11:09:56Z
48482403,WBSKI,14351,5,6280200,2010-11-03T22:40:32Z
48482414,MelioraCogito,2826511,4,30482137,2015-04-25T19:12:12Z
48482435,MelioraCogito,2826511,4,30646981,2015-04-30T05:57:04Z
48524323,keithonearth,154287,4,50486592,2017-07-22T18:13:51Z
48524355,Meliora Cogito,2776568,4,29984496,2015-04-05T03:15:51Z
48524381,keithonearth,154287,10,48567083,2017-05-10T16:43:24Z
48524391,jharvey,147559,2,9735639,2011-11-04T03:46:19Z
48524415,Adam Dunn,5306,1,3654683,2010-01-18T22:08:58Z
48524438,Adam Dunn,5306,1,3654683,2010-01-18T22:09:02Z
48524471,keithonearth,154287,7,46554330,2017-03-03T17:48:47Z
48525803,WBSKI,14351,2,8385238,2011-06-09T05:25:12Z
48525822,keithonearth,154287,2,26563001,2014-11-05T04:00:34Z
48569801,Meliora Cogito,2776568,3,30001534,2015-04-05T21:07:29Z
48608388,Sulico,6806086,16,53075972,2017-10-19T17:25:38Z
48608401,MetVanRider123acme,2800822,6,35457493,2015-11-20T10:03:57Z
48900192,WBSKI,14351,5,6280200,2010-11-03T22:40:33Z
48982169,LivingWithDragons,7630,1,3732523,2010-01-27T23:43:09Z
48982185,LivingWithDragons,7630,1,3732523,2010-01-27T23:43:11Z
48982197,LivingWithDragons,7630,1,3732523,2010-01-27T23:43:12Z
49163525,>LAND,1735688,4,19979208,2014-01-13T20:31:06Z
49163535,pnorman,355617,3,11272802,2012-04-12T06:54:14Z
49163546,Anna_AG,20163,2,3849942,2010-02-11T17:01:25Z
49163561,Adam Dunn,5306,1,3754971,2010-01-30T21:33:12Z
49163574,Adam Dunn,5306,1,3754971,2010-01-30T21:33:15Z
49170195,keithonearth,154287,2,50575651,2017-07-26T05:10:11Z
49170208,Adam Dunn,5306,1,3755834,2010-01-31T00:45:06Z
49170218,keithonearth,154287,3,49579715,2017-06-16T04:56:17Z
49170231,normanm,296479,3,12899665,2012-08-29T00:48:53Z
49170244,keithonearth,154287,3,44042451,2016-11-29T19:28:44Z
49170254,keithonearth,154287,3,36909916,2016-01-31T04:56:06Z
49170266,pnorman_mechanical,392827,2,11207006,2012-04-06T21:14:14Z
49170276,pnorman_mechanical,392827,2,11207006,2012-04-06T21:01:41Z
49170286,Adam Dunn,5306,1,3755834,2010-01-31T00:45:17Z
49170296,Adam Dunn,5306,1,3755834,2010-01-31T00:45:19Z
49170306,Adam Dunn,5306,2,3770025,2010-02-01T18:40:18Z
49282320,Adrian Procter,4807195,4,43338879,2016-11-01T22:20:54Z
49282355,keithonearth,154287,3,49579550,2017-06-16T04:39:11Z
49282385,Adam Dunn,5306,2,3771316,2010-02-01T20:54:42Z
49288691,fmarier,24555,5,42886272,2016-10-14T04:16:19Z
49293130,adaviel,147206,2,4369708,2010-04-09T05:30:08Z
49293140,keithonearth,154287,5,50064172,2017-07-05T17:15:09Z
49293151,Adam Dunn,5306,2,3773381,2010-02-02T05:55:42Z
49293168,keithonearth,154287,3,52123239,2017-09-17T17:47:47Z
49293188,keithonearth,154287,3,51870244,2017-09-09T06:25:22Z
49293198,pnorman_mechanical,392827,2,11207006,2012-04-06T21:17:33Z
49293209,pnorman_mechanical,392827,2,11207006,2012-04-06T20:56:44Z
49293220,pnorman_mechanical,392827,2,11207006,2012-04-06T21:02:12Z
49299342,lachliggity,657317,4,17502321,2013-08-25T16:13:23Z
49321566,Adam Dunn,5306,1,3773381,2010-02-02T05:55:02Z
49321579,keithonearth,154287,3,34007090,2015-09-13T19:40:06Z
49321590,keithonearth,154287,3,51791862,2017-09-06T19:51:05Z
49321602,keithonearth,154287,3,51791862,2017-09-06T19:51:05Z
49321614,pnorman_mechanical,392827,2,11207006,2012-04-06T20:55:49Z
49321627,pnorman_mechanical,392827,2,11207006,2012-04-06T21:02:15Z
49321637,pnorman_mechanical,392827,2,11207006,2012-04-06T21:02:18Z
49321647,pnorman_mechanical,392827,2,11207006,2012-04-06T21:02:21Z
49321657,lokejul,2034065,3,52370917,2017-09-26T02:12:12Z
49321667,pnorman_mechanical,392827,2,11207006,2012-04-06T21:02:27Z
49321677,pnorman_mechanical,392827,2,11207006,2012-04-06T20:56:45Z
49321687,pnorman_mechanical,392827,2,11207006,2012-04-06T21:02:34Z
49385412,AmateurCartographer,1450017,4,17298553,2013-08-11T04:01:20Z
49437111,Adam Dunn,5306,1,3786367,2010-02-03T21:19:21Z
49437132,keithonearth,154287,3,34007090,2015-09-13T19:40:08Z
49437147,rbrtwhite,425918,2,32593416,2015-07-13T05:03:55Z
49437193,rbrtwhite,425918,2,32487470,2015-07-08T05:30:19Z
49437203,keithonearth,154287,3,50451459,2017-07-21T08:17:48Z
49437213,keithonearth,154287,2,34032685,2015-09-15T03:27:13Z
49437231,keithonearth,154287,2,32322248,2015-07-01T03:25:54Z
49437243,eone,503905,3,30492578,2015-04-26T06:47:43Z
49437255,keithonearth,154287,3,34032685,2015-09-15T03:27:13Z
49437266,keithonearth,154287,4,50451459,2017-07-21T08:17:48Z
49437276,rbrtwhite,425918,3,32487377,2015-07-08T05:18:34Z
49437289,keithonearth,154287,3,50451459,2017-07-21T08:17:48Z
49437300,keithonearth,154287,3,50451459,2017-07-21T08:17:49Z
49437313,lorandr_telenav,4973384,3,45919321,2017-02-08T15:09:33Z
49437326,petrar_telenav,4940486,3,46265586,2017-02-21T07:36:32Z
49437337,keithonearth,154287,3,28805823,2015-02-12T19:55:41Z
49437351,rbrtwhite,425918,3,32510513,2015-07-09T05:12:33Z
49437374,rbrtwhite,425918,3,32593135,2015-07-13T04:25:42Z
49437395,pnorman_mechanical,392827,2,11207006,2012-04-06T21:02:46Z
49458780,pnorman,355617,3,9794218,2011-11-11T07:44:23Z
49458806,pnorman_mechanical,392827,2,11207006,2012-04-06T21:21:13Z
49458828,keithonearth,154287,3,29585467,2015-03-19T07:06:05Z
49458851,pnorman_mechanical,392827,2,11207006,2012-04-06T21:09:23Z
49458878,pnorman_mechanical,392827,2,11207006,2012-04-06T21:09:27Z
49458907,DustinDauncey,1355239,3,21938820,2014-04-25T18:20:00Z
49458940,pathym,689176,4,24393433,2014-07-27T23:02:08Z
49458979,keithonearth,154287,3,50451459,2017-07-21T08:17:49Z
49459002,keithonearth,154287,3,50451459,2017-07-21T08:17:50Z
49459030,keithonearth,154287,6,50451459,2017-07-21T08:17:51Z
49459067,keithonearth,154287,4,32298514,2015-06-30T03:03:57Z
49459082,Spacecookies,1884805,3,29036007,2015-02-23T04:27:33Z
49459096,keithonearth,154287,3,50451459,2017-07-21T08:17:52Z
49459122,keithonearth,154287,4,50451459,2017-07-21T08:17:52Z
49459146,Spacecookies,1884805,5,29036007,2015-02-23T04:27:33Z
49459168,MetVanRider123acme,2800822,3,36371851,2016-01-05T00:27:00Z
49459183,Spacecookies,1884805,3,29057611,2015-02-24T00:43:38Z
49459205,Spacecookies,1884805,3,29057880,2015-02-24T01:07:18Z
49459224,pathym,689176,3,17131082,2013-07-28T20:45:29Z
49459244,keithonearth,154287,3,28916457,2015-02-17T19:01:56Z
49526747,treeniti2,3015647,4,32310226,2015-06-30T14:45:42Z
49526764,pnorman_mechanical,392827,2,11207006,2012-04-06T21:15:00Z
49526781,pnorman_mechanical,392827,2,11207006,2012-04-06T21:09:53Z
49526800,keithonearth,154287,3,36542734,2016-01-13T04:28:47Z
49526821,David Metcalfe,2925795,3,35559825,2015-11-24T20:58:53Z
49526840,David Metcalfe,2925795,3,35559825,2015-11-24T20:58:52Z
49526859,pnorman_mechanical,392827,2,11207006,2012-04-06T21:09:58Z
49526876,David Metcalfe,2925795,3,35559686,2015-11-24T20:53:11Z
49526893,Spacecookies,1884805,3,22749292,2014-06-05T06:49:46Z
49526932,keithonearth,154287,3,32270909,2015-06-28T20:18:48Z
49526954,keithonearth,154287,3,32270909,2015-06-28T20:18:49Z
49526970,keithonearth,154287,4,32270909,2015-06-28T20:18:47Z
49526986,pnorman_mechanical,392827,2,11207006,2012-04-06T21:15:10Z
49526999,Spacecookies,1884805,3,29036007,2015-02-23T04:27:31Z
49527012,keithonearth,154287,2,36418069,2016-01-07T06:44:38Z
49527028,keithonearth,154287,3,29077612,2015-02-24T20:25:30Z
49527046,Spacecookies,1884805,3,22750831,2014-06-05T08:30:05Z
49527058,Spacecookies,1884805,3,22750831,2014-06-05T08:30:06Z
49527080,keithonearth,154287,4,32270909,2015-06-28T20:18:48Z
49527099,keithonearth,154287,3,32270909,2015-06-28T20:18:46Z
49527115,keithonearth,154287,3,32270909,2015-06-28T20:18:47Z
49527134,keithonearth,154287,3,32249473,2015-06-27T19:30:19Z
49527147,Spacecookies,1884805,3,22750358,2014-06-05T07:57:56Z
49527166,Spacecookies,1884805,3,22750358,2014-06-05T07:57:53Z
49527197,keithonearth,154287,3,29082400,2015-02-25T00:25:07Z
49527234,Spacecookies,1884805,3,22750358,2014-06-05T07:57:51Z
49527255,keithonearth,154287,3,29082400,2015-02-25T00:25:06Z
49527293,Spacecookies,1884805,3,22749292,2014-06-05T06:49:45Z
49527312,keithonearth,154287,3,29082400,2015-02-25T00:25:05Z
49542268,MetVanRider123acme,2800822,2,33021730,2015-07-31T23:16:02Z
49549356,WBSKI,14351,3,8654106,2011-07-07T05:26:39Z
49549368,z-dude,135851,4,13866308,2012-11-13T23:47:50Z
49549401,pnorman_mechanical,392827,2,11207006,2012-04-06T21:20:18Z
49549418,David Metcalfe,2925795,3,35560262,2015-11-24T21:20:14Z
49549431,keithonearth,154287,4,36542734,2016-01-13T04:28:48Z
49549446,keithonearth,154287,3,33891435,2015-09-08T19:17:45Z
49549465,keithonearth,154287,3,32270909,2015-06-28T20:18:46Z
49549480,Spacecookies,1884805,3,22750358,2014-06-05T07:57:53Z
49549497,mbiker,431056,2,8027495,2011-05-02T03:25:47Z
49549510,lorandr_telenav,4973384,5,46069834,2017-02-14T06:58:34Z
49549523,Spacecookies,1884805,3,22437886,2014-05-20T05:35:52Z
49549534,Spacecookies,1884805,3,22437886,2014-05-20T05:35:53Z
49551587,Sundance,239998,2,33776692,2015-09-03T16:10:03Z
49551851,DustinDauncey,1355239,3,21938951,2014-04-25T18:24:30Z
49551868,keithonearth,154287,4,36562752,2016-01-14T01:47:28Z
49551880,keithonearth,154287,4,51994008,2017-09-13T06:39:02Z
49551893,Spacecookies,1884805,2,22434552,2014-05-19T22:07:56Z
49551907,DustinDauncey,1355239,3,21938820,2014-04-25T18:19:56Z
49551932,DustinDauncey,1355239,3,21938820,2014-04-25T18:19:57Z
49551946,pnorman_mechanical,392827,2,11207006,2012-04-06T21:17:49Z
49551959,David Metcalfe,2925795,4,35560559,2015-11-24T21:35:27Z
49551975,pnorman_mechanical,392827,2,11207006,2012-04-06T21:21:32Z
